block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction,whale_volume_log,whale_volume_ma7,whale_volume_ma30,whale_volume_vs_ma7,whale_volume_vs_ma30,volume_spike,price_ma7,price_ma30,price_vs_ma7,price_vs_ma30,volatility_7d,volatility_30d,avg_tx_size_log,tx_count_ma7,tx_count_vs_ma7,volume_lag1,return_lag1,net_flow_lag1,volume_x_return,net_flow_log,deposit_withdrawal_ratio
2025-10-22,749481.400798163,9112194870.904066,4029,900103716.7746154,876728998.403238,-23374718.37137735,6199,3877.487197955012,0.0199107228129251,1,22.932879449155855,9532321429.908064,9993734201.994415,0.9559261023567844,0.9117907967860078,0,3957.9090077415644,3753.1534335563215,0.9796807330261385,1.0331278128112331,0.028252160246452537,0.03892564009034311,13.52713811499248,5253.428571428572,1.179991298199815,9502676658.211773,-0.0140180327338026,114219141.40450215,181430386.29192868,-16.967165627564384,1.0266612800389718
2025-10-21,1180669.6284496982,10936542768.329554,2352,874795131.0424917,1005880898.542976,131085767.50048424,5881,3978.790155134436,0.0261259295021918,1,23.115375566567472,9355917414.033854,10038629848.010372,1.1689439190564856,1.0894457644035103,0,3937.278141236244,3763.8980393457555,1.0105433277531055,1.0570929694540911,0.02627959022777306,0.038187969780803445,13.981593164198634,5253.571428571428,1.1194289598912306,9112194870.904066,0.0199107228129251,-23374718.37137735,285727345.3630835,18.691362388306633,0.8696806266427334
2025-10-20,1260962.4064489962,11256611402.37019,2223,1050993219.5998944,756953318.0497446,-294039901.5501497,5573,3985.07656440468,0.0015799801007678,0,23.14422147327997,9479622844.833607,10093992645.93582,1.1874535080797062,1.1151792751605065,0,3912.0618081155912,3773.951608666616,1.0186640088706214,1.0559426769684144,0.025745867911738215,0.03728665585799801,14.047386595056512,4991.142857142857,1.1165779380617094,10936542768.329554,0.0261259295021918,131085767.50048424,17785222.01782082,-19.49922603905312,1.3884518280721436
2025-10-19,1003772.2517763176,5100166811.27547,1386,569018405.725612,529979028.1249272,-39039377.60068482,3574,3889.499030204316,-0.0239838639623833,0,22.352539084431093,9036762367.752626,9876869783.559282,0.5643798745306436,0.5163748154060958,0,3903.1025898682674,3778.9754096030374,0.9965146804751523,1.0292469806287754,0.019286764354052868,0.03699456670340488,13.819276708882718,4782.142857142857,0.7473637042569082,11256611402.37019,0.0015799801007678,-294039901.5501497,122321706.98709309,-17.480081402391836,1.0736621157730422
2025-10-18,1032158.313081873,4059478645.351007,1430,432262893.49011946,449390098.284647,17127204.79452753,2644,3831.244175835675,-0.0149774698274138,1,22.124320390085682,9146388215.174616,9634478486.133938,0.44383406322246366,0.42134907988984144,0,3888.5328621446474,3781.1532748627305,0.9852672747434682,1.0132475192968111,0.019896123338000712,0.03642362853611442,13.847163586250687,4829.714285714285,0.5474443918599149,5100166811.27547,-0.0239838639623833,-39039377.60068482,60800718.92577535,16.6561787393377,0.9618878880024478
2025-10-17,1349855.4427507964,13962904699.81424,2882,1065857088.2039436,1010801117.489052,-55055970.71489179,7173,3890.1993012479857,0.0153879843483093,1,23.359669985760657,9132939408.036615,9807615534.68115,1.5288511262351583,1.4236798588239297,0,3893.4410314314855,3785.515115918141,0.9991673868546281,1.0276538812088338,0.01957883679095054,0.03572061072189577,14.115508806057138,5087.428571428572,1.4099460855891273,4059478645.351007,-0.0149774698274138,17127204.79452753,214860958.97767588,-17.823860893267664,1.0544676580860826
2025-10-16,1036300.5768922828,11209663340.243824,2476,950887727.6559752,1003594036.966371,52706309.31039596,6423,3983.1544356894233,0.0238946972232547,1,23.140042041576283,9376794648.326906,9861540450.279715,1.195468575420275,1.1367051016787009,0,3919.3501229245044,3793.116628217036,1.0162793092639832,1.0501007024299474,0.019834740203954784,0.03519167995326434,13.851168756827315,5352.428571428572,1.2000160140924012,13962904699.81424,0.0153879843483093,-55055970.71489179,267851511.4897441,17.78024574657852,0.9474824397948826
2025-10-15,1469952.790875939,13785217272.834557,2540,967951491.9168384,1198297946.8142166,230346454.8973781,6471,4128.888447033946,0.0365875874755778,1,23.34686264291091,10044369277.17412,10006861814.078041,1.3724323441753115,1.3775764599288238,0,3955.2645870786373,3805.5526215065515,1.043896901492385,1.0849642240393964,0.02248914292858131,0.035011310323509286,14.200741523482563,5391.285714285715,1.2002702774318343,11209663340.243824,0.0238946972232547,52706309.31039596,504367842.8396803,19.25509506349907,0.8077719683009162
2025-10-14,1409486.0638492862,18846238159.72881,3296,1403433698.556497,1340873683.7352357,-62560014.821261406,8900,4246.217461554773,0.0284166104330358,0,23.659579163854183,11174325761.659727,10322553826.422712,1.686566023016101,1.8257340651000495,0,3993.4684879958286,3821.2906515082736,1.0632905892005147,1.1111998140939054,0.022790605193592075,0.034594459177817546,14.158736411664664,5822.571428571428,1.5285342754796605,13785217272.834557,0.0365875874755778,230346454.8973781,535546207.9132271,-17.9516369070987,1.0466561574989923
2025-10-13,1254737.5837136558,15097002607.242706,3014,1462540172.5544007,1184388602.961661,-278151569.59273934,7557,4159.729307791921,-0.0203682817815891,0,23.437762058297626,11722953076.641516,10487189991.278576,1.287815664580636,1.4395660438876166,0,4018.4188799082913,3832.960950000813,1.0351656788669217,1.0852522011190953,0.025428273791345716,0.03437037580502597,14.042437809020843,6106.0,1.237635113003603,18846238159.72881,0.0284166104330358,-62560014.821261406,307500003.1617048,-19.443676741037095,1.2348482311146447
